instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,route_gap,iterations,time,time_limit,seed,feasible,benchmark_feasible,mode,status,error,wall_time
XML100_1132_17,XML,cvrplib/XML/XML100_1132_17.vrp,101,,,26597.0,,16,,0,0.004219008999825746,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06580397600009746
XML100_1132_18,XML,cvrplib/XML/XML100_1132_18.vrp,101,,,21995.0,,13,,0,0.004603852000400366,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07287787400036905
XML100_1132_19,XML,cvrplib/XML/XML100_1132_19.vrp,101,,,18128.0,,14,,0,0.004357979999440431,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06504920400038827
XML100_1132_20,XML,cvrplib/XML/XML100_1132_20.vrp,101,,,24991.0,,17,,0,0.0060480290003397386,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06623717200000101
XML100_1132_21,XML,cvrplib/XML/XML100_1132_21.vrp,101,,,18584.0,,13,,0,0.005131806999997934,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06997611899987533
XML100_1132_22,XML,cvrplib/XML/XML100_1132_22.vrp,101,,,20863.0,,14,,0,0.00673278000067512,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06975297299959493
XML100_1132_23,XML,cvrplib/XML/XML100_1132_23.vrp,101,,,20983.0,,15,,0,0.005433422999885806,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06927738600006705
XML100_1132_24,XML,cvrplib/XML/XML100_1132_24.vrp,101,,,21002.0,,18,,0,0.004331623999860312,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06947682099962549
XML100_1132_25,XML,cvrplib/XML/XML100_1132_25.vrp,101,,,19216.0,,15,,0,0.006315563999123697,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0694400249994942
XML100_1132_26,XML,cvrplib/XML/XML100_1132_26.vrp,101,,,31937.0,,20,,0,0.004941948999658052,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0652754279999499
XML100_1133_01,XML,cvrplib/XML/XML100_1133_01.vrp,101,,,15584.0,,10,,0,0.004627258999789774,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06572108399996068
XML100_1132_27,XML,cvrplib/XML/XML100_1132_27.vrp,101,,,21250.0,,15,,0,0.004750994000460196,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06840953299979446
XML100_1133_03,XML,cvrplib/XML/XML100_1133_03.vrp,101,,,16600.0,,9,,0,0.004217076999339042,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06858166399979382
XML100_1133_02,XML,cvrplib/XML/XML100_1133_02.vrp,101,,,13791.0,,11,,0,0.005682739999429032,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07018330900064029
XML100_1133_04,XML,cvrplib/XML/XML100_1133_04.vrp,101,,,17353.0,,12,,0,0.005314673000611947,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0669214279996595
XML100_1133_05,XML,cvrplib/XML/XML100_1133_05.vrp,101,,,16009.0,,11,,0,0.004296311999496538,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07355814399943483
XML100_1133_07,XML,cvrplib/XML/XML100_1133_07.vrp,101,,,13466.0,,10,,0,0.005193403999328439,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06695882500025618
XML100_1133_06,XML,cvrplib/XML/XML100_1133_06.vrp,101,,,16559.0,,11,,0,0.0046830950004732586,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07150229499984562
XML100_1133_08,XML,cvrplib/XML/XML100_1133_08.vrp,101,,,12693.0,,10,,0,0.005971694999971078,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07226277700010542
XML100_1133_09,XML,cvrplib/XML/XML100_1133_09.vrp,101,,,19403.0,,13,,0,0.004318957000577939,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06980295100038347
XML100_1133_10,XML,cvrplib/XML/XML100_1133_10.vrp,101,,,16218.0,,11,,0,0.005006221999792615,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07483043299998826
XML100_1133_11,XML,cvrplib/XML/XML100_1133_11.vrp,101,,,14086.0,,10,,0,0.0057476430001770495,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07534607000070537
XML100_1133_12,XML,cvrplib/XML/XML100_1133_12.vrp,101,,,20556.0,,13,,0,0.006289576999733981,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07190949600044405
XML100_1133_13,XML,cvrplib/XML/XML100_1133_13.vrp,101,,,13072.0,,9,,0,0.00432848099990224,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06621454200012522
XML100_1133_14,XML,cvrplib/XML/XML100_1133_14.vrp,101,,,16901.0,,11,,0,0.005861556999661843,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07305650200032687
XML100_1133_15,XML,cvrplib/XML/XML100_1133_15.vrp,101,,,20939.0,,12,,0,0.005618631999823265,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06856257100025687
XML100_1133_16,XML,cvrplib/XML/XML100_1133_16.vrp,101,,,15363.0,,12,,0,0.004455082999811566,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06917704999978014
XML100_1133_17,XML,cvrplib/XML/XML100_1133_17.vrp,101,,,23177.0,,13,,0,0.006294755000453733,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07123601400053303
XML100_1133_18,XML,cvrplib/XML/XML100_1133_18.vrp,101,,,15384.0,,10,,0,0.0044042359995728475,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0675683299996308
XML100_1133_19,XML,cvrplib/XML/XML100_1133_19.vrp,101,,,18959.0,,11,,0,0.004937839999911375,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0781738880004923
XML100_1133_20,XML,cvrplib/XML/XML100_1133_20.vrp,101,,,14476.0,,11,,0,0.004706792999968457,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06818171300074027
XML100_1133_21,XML,cvrplib/XML/XML100_1133_21.vrp,101,,,17311.0,,10,,0,0.005673949999618344,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07098312400012219
XML100_1133_22,XML,cvrplib/XML/XML100_1133_22.vrp,101,,,16432.0,,12,,0,0.004701103000115836,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07288712700028555
XML100_1133_23,XML,cvrplib/XML/XML100_1133_23.vrp,101,,,17625.0,,11,,0,0.005563288000303146,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07150414799980354
XML100_1133_24,XML,cvrplib/XML/XML100_1133_24.vrp,101,,,15362.0,,13,,0,0.004303585000343446,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06914093700015655
XML100_1133_25,XML,cvrplib/XML/XML100_1133_25.vrp,101,,,17258.0,,11,,0,0.005822380000608973,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06785162899996067
XML100_1133_26,XML,cvrplib/XML/XML100_1133_26.vrp,101,,,20399.0,,11,,0,0.005689445999450982,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07316716600053041
XML100_1133_27,XML,cvrplib/XML/XML100_1133_27.vrp,101,,,14608.0,,9,,0,0.006150880000859615,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06828844699975889
XML100_1134_01,XML,cvrplib/XML/XML100_1134_01.vrp,101,,,13151.0,,8,,0,0.005898804999560525,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07153597600063222
XML100_1134_02,XML,cvrplib/XML/XML100_1134_02.vrp,101,,,13555.0,,9,,0,0.005852104000041436,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07469160199980251
XML100_1134_03,XML,cvrplib/XML/XML100_1134_03.vrp,101,,,14728.0,,8,,0,0.00578869999935705,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07057945900032792
XML100_1134_04,XML,cvrplib/XML/XML100_1134_04.vrp,101,,,14702.0,,8,,0,0.00563426300050196,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07533435299956182
XML100_1134_05,XML,cvrplib/XML/XML100_1134_05.vrp,101,,,14660.0,,7,,0,0.005364694000490999,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07185818899961305
XML100_1134_06,XML,cvrplib/XML/XML100_1134_06.vrp,101,,,12395.0,,8,,0,0.005716249000215612,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06631154299975606
XML100_1134_07,XML,cvrplib/XML/XML100_1134_07.vrp,101,,,16549.0,,7,,0,0.005855141999745683,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0688516680002067
XML100_1134_08,XML,cvrplib/XML/XML100_1134_08.vrp,101,,,13323.0,,7,,0,0.00630727800034947,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07586318799985747
XML100_1134_09,XML,cvrplib/XML/XML100_1134_09.vrp,101,,,14892.0,,8,,0,0.004390883999803918,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06599012100014079
XML100_1134_10,XML,cvrplib/XML/XML100_1134_10.vrp,101,,,13833.0,,8,,0,0.005441782000161766,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0724658429999181
XML100_1134_11,XML,cvrplib/XML/XML100_1134_11.vrp,101,,,13794.0,,9,,0,0.005691855000804935,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06989907100069104
XML100_1134_12,XML,cvrplib/XML/XML100_1134_12.vrp,101,,,13599.0,,7,,0,0.005876136000551924,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07775609000054828
XML100_1134_13,XML,cvrplib/XML/XML100_1134_13.vrp,101,,,14091.0,,9,,0,0.005655337999996846,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0746536289998403
XML100_1134_14,XML,cvrplib/XML/XML100_1134_14.vrp,101,,,13531.0,,7,,0,0.005379986000662029,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0712597169995206
XML100_1134_15,XML,cvrplib/XML/XML100_1134_15.vrp,101,,,15323.0,,7,,0,0.0049394810002922895,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07854793200021959
XML100_1134_16,XML,cvrplib/XML/XML100_1134_16.vrp,101,,,12694.0,,8,,0,0.004523399999925459,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07568149300004734
XML100_1134_17,XML,cvrplib/XML/XML100_1134_17.vrp,101,,,15862.0,,9,,0,0.006233575999431196,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07131826800014096
XML100_1134_18,XML,cvrplib/XML/XML100_1134_18.vrp,101,,,14638.0,,8,,0,0.005104523999762023,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07122357600019313
XML100_1134_19,XML,cvrplib/XML/XML100_1134_19.vrp,101,,,12725.0,,7,,0,0.004315324999879522,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07263855100063665
XML100_1134_20,XML,cvrplib/XML/XML100_1134_20.vrp,101,,,15361.0,,8,,0,0.005069831999207963,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07253966699954617
XML100_1134_21,XML,cvrplib/XML/XML100_1134_21.vrp,101,,,13092.0,,7,,0,0.005658094999489549,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07368093300010514
XML100_1134_22,XML,cvrplib/XML/XML100_1134_22.vrp,101,,,13886.0,,7,,0,0.006075163999412325,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07246791100078553
XML100_1134_23,XML,cvrplib/XML/XML100_1134_23.vrp,101,,,14733.0,,9,,0,0.006034495000676543,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07118762899972353
XML100_1134_24,XML,cvrplib/XML/XML100_1134_24.vrp,101,,,18654.0,,8,,0,0.006153680999887001,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07362200399984431
XML100_1134_25,XML,cvrplib/XML/XML100_1134_25.vrp,101,,,14833.0,,9,,0,0.005263848999675247,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07759434000035981
XML100_1134_26,XML,cvrplib/XML/XML100_1134_26.vrp,101,,,14159.0,,7,,0,0.004320447000282002,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07308990999990783
XML100_1134_27,XML,cvrplib/XML/XML100_1134_27.vrp,101,,,14657.0,,7,,0,0.00626134699996328,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07277982200048427
XML100_1135_01,XML,cvrplib/XML/XML100_1135_01.vrp,101,,,12302.0,,5,,0,0.005111075000058918,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07062415500058705
XML100_1135_02,XML,cvrplib/XML/XML100_1135_02.vrp,101,,,11214.0,,5,,0,0.004530960999545641,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07203979800033267
XML100_1135_03,XML,cvrplib/XML/XML100_1135_03.vrp,101,,,10737.0,,5,,0,0.006630707000113034,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07504766500005644
XML100_1135_04,XML,cvrplib/XML/XML100_1135_04.vrp,101,,,11351.0,,5,,0,0.005942546000369475,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07485957099925145
XML100_1135_05,XML,cvrplib/XML/XML100_1135_05.vrp,101,,,14504.0,,6,,0,0.004498113000408921,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06890698499955761
XML100_1135_06,XML,cvrplib/XML/XML100_1135_06.vrp,101,,,11770.0,,5,,0,0.006500665000203298,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07343380299971614
XML100_1135_07,XML,cvrplib/XML/XML100_1135_07.vrp,101,,,11840.0,,6,,0,0.0059001150002586655,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07144149299983837
XML100_1135_09,XML,cvrplib/XML/XML100_1135_09.vrp,101,,,10621.0,,5,,0,0.004373034000309417,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06828913099980127
XML100_1135_08,XML,cvrplib/XML/XML100_1135_08.vrp,101,,,12481.0,,7,,0,0.00481577099981223,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07393953600058012
XML100_1135_10,XML,cvrplib/XML/XML100_1135_10.vrp,101,,,10698.0,,6,,0,0.005617055000584514,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07329378399936104
XML100_1135_11,XML,cvrplib/XML/XML100_1135_11.vrp,101,,,11933.0,,7,,0,0.006124077999629662,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07498989200030337
XML100_1135_12,XML,cvrplib/XML/XML100_1135_12.vrp,101,,,12824.0,,7,,0,0.005324175000168907,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07979233300011401
XML100_1135_13,XML,cvrplib/XML/XML100_1135_13.vrp,101,,,13151.0,,6,,0,0.006256147999920358,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07750338700043358
XML100_1135_15,XML,cvrplib/XML/XML100_1135_15.vrp,101,,,9984.0,,5,,0,0.005246391000582662,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07112449699980061
XML100_1135_14,XML,cvrplib/XML/XML100_1135_14.vrp,101,,,10330.0,,5,,0,0.005865840999831562,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07483721900007367
XML100_1135_17,XML,cvrplib/XML/XML100_1135_17.vrp,101,,,11871.0,,6,,0,0.006178431000080309,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06609174599998369
XML100_1135_16,XML,cvrplib/XML/XML100_1135_16.vrp,101,,,13753.0,,6,,0,0.004658736999772373,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06797893400016619
XML100_1135_18,XML,cvrplib/XML/XML100_1135_18.vrp,101,,,10802.0,,5,,0,0.004638468999473844,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06741115900058503
XML100_1135_19,XML,cvrplib/XML/XML100_1135_19.vrp,101,,,12464.0,,6,,0,0.004334148999987519,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07047537800008286
XML100_1135_20,XML,cvrplib/XML/XML100_1135_20.vrp,101,,,10256.0,,5,,0,0.004824326999369077,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06668827999965288
XML100_1135_21,XML,cvrplib/XML/XML100_1135_21.vrp,101,,,11143.0,,5,,0,0.004752642999847012,0.0,0,True,True,clarke_wright_construction_only,ok,,0.069222938999701
XML100_1135_22,XML,cvrplib/XML/XML100_1135_22.vrp,101,,,10657.0,,5,,0,0.004281507000087004,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0636725979993571
XML100_1135_23,XML,cvrplib/XML/XML100_1135_23.vrp,101,,,10652.0,,5,,0,0.005197020999730739,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06704658899980132
XML100_1135_24,XML,cvrplib/XML/XML100_1135_24.vrp,101,,,10907.0,,5,,0,0.006768193999960204,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06676835300004313
XML100_1135_25,XML,cvrplib/XML/XML100_1135_25.vrp,101,,,9978.0,,4,,0,0.004242007999891939,0.0,0,True,True,clarke_wright_construction_only,ok,,0.05744369500007451
XML100_1135_26,XML,cvrplib/XML/XML100_1135_26.vrp,101,,,13376.0,,5,,0,0.0042094869995707995,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06419157899927086
XML100_1135_27,XML,cvrplib/XML/XML100_1135_27.vrp,101,,,10920.0,,5,,0,0.0056954639994728495,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06426970699976664
XML100_1136_01,XML,cvrplib/XML/XML100_1136_01.vrp,101,,,8359.0,,3,,0,0.004338943999755429,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0638985829991725
XML100_1136_02,XML,cvrplib/XML/XML100_1136_02.vrp,101,,,9054.0,,3,,0,0.004788503999407112,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06615480900018156
XML100_1136_03,XML,cvrplib/XML/XML100_1136_03.vrp,101,,,10530.0,,4,,0,0.005623772999570065,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06920546699984698
XML100_1136_04,XML,cvrplib/XML/XML100_1136_04.vrp,101,,,10267.0,,3,,0,0.005670331000146689,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06729259300027479
XML100_1136_05,XML,cvrplib/XML/XML100_1136_05.vrp,101,,,9379.0,,3,,0,0.006560359000104654,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0692805809994752
XML100_1136_06,XML,cvrplib/XML/XML100_1136_06.vrp,101,,,11358.0,,4,,0,0.00590308000028017,0.0,0,True,True,clarke_wright_construction_only,ok,,0.070985090999784
XML100_1136_07,XML,cvrplib/XML/XML100_1136_07.vrp,101,,,11661.0,,4,,0,0.006355520999932196,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06896998399952281
XML100_1136_08,XML,cvrplib/XML/XML100_1136_08.vrp,101,,,10098.0,,3,,0,0.005060581000179809,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07641900199996599
XML100_1136_09,XML,cvrplib/XML/XML100_1136_09.vrp,101,,,9946.0,,3,,0,0.00445039500027633,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06951890300024388
XML100_1136_10,XML,cvrplib/XML/XML100_1136_10.vrp,101,,,9179.0,,4,,0,0.005788480000774143,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07277964100012468
XML100_1136_11,XML,cvrplib/XML/XML100_1136_11.vrp,101,,,10816.0,,3,,0,0.005565927999668929,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0733951669999442
XML100_1136_12,XML,cvrplib/XML/XML100_1136_12.vrp,101,,,9709.0,,3,,0,0.004720515999906638,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07033262499953707
XML100_1136_13,XML,cvrplib/XML/XML100_1136_13.vrp,101,,,9405.0,,3,,0,0.004961927000294963,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07378096399952483
XML100_1136_14,XML,cvrplib/XML/XML100_1136_14.vrp,101,,,11317.0,,4,,0,0.005939065999882587,0.0,0,True,True,clarke_wright_construction_only,ok,,0.073577880000812
XML100_1136_15,XML,cvrplib/XML/XML100_1136_15.vrp,101,,,11864.0,,4,,0,0.004928634999487258,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07272199399994861
XML100_1136_16,XML,cvrplib/XML/XML100_1136_16.vrp,101,,,10398.0,,4,,0,0.004261205000148038,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06912273099987942
XML100_1136_18,XML,cvrplib/XML/XML100_1136_18.vrp,101,,,8716.0,,3,,0,0.006177117000333965,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06774850800047716
XML100_1136_17,XML,cvrplib/XML/XML100_1136_17.vrp,101,,,9791.0,,3,,0,0.0050149059998148005,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07761351499993907
XML100_1136_19,XML,cvrplib/XML/XML100_1136_19.vrp,101,,,10597.0,,3,,0,0.0050941839999723015,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07134494399997493
XML100_1136_20,XML,cvrplib/XML/XML100_1136_20.vrp,101,,,8846.0,,3,,0,0.006894414999806031,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07359800999984145
XML100_1136_22,XML,cvrplib/XML/XML100_1136_22.vrp,101,,,9500.0,,3,,0,0.004800321999937296,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07013486400046531
XML100_1136_21,XML,cvrplib/XML/XML100_1136_21.vrp,101,,,9473.0,,3,,0,0.00585281700023188,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07133736200012208
XML100_1136_23,XML,cvrplib/XML/XML100_1136_23.vrp,101,,,9550.0,,4,,0,0.0044199549993209075,0.0,0,True,True,clarke_wright_construction_only,ok,,0.06636869700014358
XML100_1136_24,XML,cvrplib/XML/XML100_1136_24.vrp,101,,,9888.0,,3,,0,0.004281574000742694,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07428749599966977
XML100_1136_25,XML,cvrplib/XML/XML100_1136_25.vrp,101,,,11142.0,,3,,0,0.006019702000230609,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07170828700054699
XML100_1136_26,XML,cvrplib/XML/XML100_1136_26.vrp,101,,,8616.0,,3,,0,0.0076878230001966585,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07851187200049026
XML100_1136_27,XML,cvrplib/XML/XML100_1136_27.vrp,101,,,11111.0,,3,,0,0.005037739000727015,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07402807499966002
XML100_1141_01,XML,cvrplib/XML/XML100_1141_01.vrp,101,,,26628.0,,24,,0,0.004159979999712959,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0700496090003071
XML100_1141_03,XML,cvrplib/XML/XML100_1141_03.vrp,101,,,36747.0,,32,,0,0.005888894999770855,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07597719800014602
XML100_1141_02,XML,cvrplib/XML/XML100_1141_02.vrp,101,,,30994.0,,24,,0,0.005690930999662669,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07811519799997768
XML100_1141_05,XML,cvrplib/XML/XML100_1141_05.vrp,101,,,31346.0,,29,,0,0.004523816999608243,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07195716699970944
XML100_1141_04,XML,cvrplib/XML/XML100_1141_04.vrp,101,,,26246.0,,29,,0,0.006478829000116093,0.0,0,True,True,clarke_wright_construction_only,ok,,0.0786821459996645
XML100_1141_06,XML,cvrplib/XML/XML100_1141_06.vrp,101,,,34124.0,,24,,0,0.005847438999808219,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07118617400010407
XML100_1141_07,XML,cvrplib/XML/XML100_1141_07.vrp,101,,,35662.0,,25,,0,0.004424860000654007,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07760942599998089
XML100_1141_08,XML,cvrplib/XML/XML100_1141_08.vrp,101,,,30260.0,,25,,0,0.004454486000213365,0.0,0,True,True,clarke_wright_construction_only,ok,,0.07416929099963454
