instance,subset,dimension,runs,bks,bks_routes,route_gap,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
X-n261-k13,X,261,1,26558.0,13,0,28735.0,8.19715340010543,8.19715340010543,8.19715340010543,0.0,28735.0,0.0,1.263770809999187,8.0,full_experiment_seed0_final.csv,
X-n2634-k17,XL,2634,1,,,,455592.0,,,,0.0,455592.0,0.0,0.00332434300071327,0.0,full_experiment_seed0_final.csv,
X-n2681-k540,XL,2681,1,,,,1353848.0,,,,0.0,1353848.0,0.0,0.0053534489998128265,0.0,full_experiment_seed0_final.csv,
X-n2727-k546,XL,2727,1,,,,708644.0,,,,0.0,708644.0,0.0,0.0030189650005922886,0.0,full_experiment_seed0_final.csv,
X-n275-k28,X,275,1,21245.0,28,0,22471.0,5.770769592845375,5.770769592845375,5.770769592845375,0.0,22471.0,0.0,1.1257199430001492,8.0,full_experiment_seed0_final.csv,
X-n2774-k286,XL,2774,1,,,,814479.0,,,,0.0,814479.0,0.0,0.002970575999825087,0.0,full_experiment_seed0_final.csv,
X-n280-k17,X,280,1,33503.0,17,0,36281.0,8.291794764647943,8.291794764647943,8.291794764647943,0.0,36281.0,0.0,1.014850769000077,6.0,full_experiment_seed0_final.csv,
X-n2821-k208,XL,2821,1,,,,715263.0,,,,0.0,715263.0,0.0,0.003592396999920311,0.0,full_experiment_seed0_final.csv,
X-n284-k15,X,284,1,20226.0,15,0,22218.0,9.84870958172649,9.84870958172649,9.84870958172649,0.0,22218.0,0.0,1.200096055999893,5.0,full_experiment_seed0_final.csv,
X-n2867-k120,XL,2867,1,,,,785463.0,,,,0.0,785463.0,0.0,0.0030795390002822387,0.0,full_experiment_seed0_final.csv,
X-n2914-k95,XL,2914,1,,,,465960.0,,,,0.0,465960.0,0.0,0.003330030999677547,0.0,full_experiment_seed0_final.csv,
X-n2961-k55,XL,2961,1,,,,944843.0,,,,0.0,944843.0,0.0,0.0035881379999409546,0.0,full_experiment_seed0_final.csv,
X-n3007-k658,XL,3007,1,,,,919972.0,,,,0.0,919972.0,0.0,0.003673394999168522,0.0,full_experiment_seed0_final.csv,
X-n303-k21,X,303,1,21736.0,21,0,23640.0,8.75966139124034,8.75966139124034,8.75966139124034,0.0,23640.0,0.0,1.1415148639998733,7.0,full_experiment_seed0_final.csv,
X-n3054-k461,XL,3054,1,,,,1466493.0,,,,0.0,1466493.0,0.0,0.003960920999816153,0.0,full_experiment_seed0_final.csv,
X-n308-k13,X,308,1,25859.0,13,0,28414.0,9.880505820023975,9.880505820023975,9.880505820023975,0.0,28414.0,0.0,1.3086435140003232,6.0,full_experiment_seed0_final.csv,
X-n3101-k311,XL,3101,1,,,,522279.0,,,,0.0,522279.0,0.0,0.003471421000540431,0.0,full_experiment_seed0_final.csv,
X-n3147-k232,XL,3147,1,,,,827741.0,,,,0.0,827741.0,0.0,0.004193437000139966,0.0,full_experiment_seed0_final.csv,
X-n317-k53,X,317,1,78355.0,53,0,79651.0,1.6540105928147535,1.6540105928147535,1.6540105928147535,0.0,79651.0,0.0,1.0056215300000986,6.0,full_experiment_seed0_final.csv,
X-n3194-k161,XL,3194,1,,,,598441.0,,,,0.0,598441.0,0.0,0.0034228340000481694,0.0,full_experiment_seed0_final.csv,
X-n3241-k115,XL,3241,1,,,,584547.0,,,,0.0,584547.0,0.0,0.004327171999648272,0.0,full_experiment_seed0_final.csv,
X-n327-k20,X,327,1,27532.0,20,0,29920.0,8.673543513003052,8.673543513003052,8.673543513003052,0.0,29920.0,0.0,1.1541010379996806,4.0,full_experiment_seed0_final.csv,
X-n3287-k30,XL,3287,1,,,,285515.0,,,,0.0,285515.0,0.0,0.0038265210005192785,0.0,full_experiment_seed0_final.csv,
X-n331-k15,X,331,1,31102.0,15,0,33858.0,8.861166484470452,8.861166484470452,8.861166484470452,0.0,33858.0,0.0,1.0471656809995693,5.0,full_experiment_seed0_final.csv,
X-n3334-k934,XL,3334,1,,,,2368210.0,,,,0.0,2368210.0,0.0,0.005306713000209129,0.0,full_experiment_seed0_final.csv,
X-n3408-k524,XL,3408,1,,,,1214842.0,,,,0.0,1214842.0,0.0,0.004165145000115444,0.0,full_experiment_seed0_final.csv,
X-n3484-k436,XL,3484,1,,,,1112595.0,,,,0.0,1112595.0,0.0,0.004115912999623106,0.0,full_experiment_seed0_final.csv,
X-n3561-k229,XL,3561,1,,,,626668.0,,,,0.0,626668.0,0.0,0.0038346280007317546,0.0,full_experiment_seed0_final.csv,
X-n359-k29,X,359,1,51505.0,29,0,53615.0,4.096689641782351,4.096689641782351,4.096689641782351,0.0,53615.0,0.0,1.0189120439999897,4.0,full_experiment_seed0_final.csv,
X-n3640-k211,XL,3640,1,,,,682028.0,,,,0.0,682028.0,0.0,0.0036845920003543142,0.0,full_experiment_seed0_final.csv,
X-n3721-k77,XL,3721,1,,,,1015634.0,,,,0.0,1015634.0,0.0,0.004491452999900503,0.0,full_experiment_seed0_final.csv,
X-n376-k94,X,376,1,147713.0,94,0,149358.0,1.1136460568805724,1.1136460568805724,1.1136460568805724,0.0,149358.0,0.0,1.2652156670001204,5.0,full_experiment_seed0_final.csv,
X-n3804-k29,XL,3804,1,,,,596933.0,,,,0.0,596933.0,0.0,0.009568787999342021,0.0,full_experiment_seed0_final.csv,
X-n3888-k1010,XL,3888,1,,,,2573292.0,,,,0.0,2573292.0,0.0,0.006312649000392412,0.0,full_experiment_seed0_final.csv,
X-n3975-k687,XL,3975,1,,,,1030132.0,,,,0.0,1030132.0,0.0,0.004857496999647992,0.0,full_experiment_seed0_final.csv,
X-n401-k29,X,401,1,66154.0,29,0,68673.0,3.8077818423678087,3.8077818423678087,3.8077818423678087,0.0,68673.0,0.0,1.0166141690006043,4.0,full_experiment_seed0_final.csv,
X-n4063-k347,XL,4063,1,,,,1683404.0,,,,0.0,1683404.0,0.0,0.006103277999500278,0.0,full_experiment_seed0_final.csv,
X-n411-k19,X,411,1,19712.0,19,0,22057.0,11.896306818181818,11.896306818181818,11.896306818181818,0.0,22057.0,0.0,1.5146890579999308,4.0,full_experiment_seed0_final.csv,
X-n4153-k291,XL,4153,1,,,,713262.0,,,,0.0,713262.0,0.0,0.006374493000294024,0.0,full_experiment_seed0_final.csv,
X-n4245-k203,XL,4245,1,,,,1013939.0,,,,0.0,1013939.0,0.0,0.006449456000154896,0.0,full_experiment_seed0_final.csv,
X-n4340-k148,XL,4340,1,,,,1507223.0,,,,0.0,1507223.0,0.0,0.004697565000242321,0.0,full_experiment_seed0_final.csv,
X-n439-k37,X,439,1,36391.0,37,0,38773.0,6.545574455222446,6.545574455222446,6.545574455222446,0.0,38773.0,0.0,1.3648323060006078,4.0,full_experiment_seed0_final.csv,
X-n4436-k48,XL,4436,1,,,,387482.0,,,,0.0,387482.0,0.0,0.0043109760008519515,0.0,full_experiment_seed0_final.csv,
X-n4535-k1134,XL,4535,1,,,,1613162.0,,,,0.0,1613162.0,0.0,0.007371843999862904,0.0,full_experiment_seed0_final.csv,
X-n4635-k790,XL,4635,1,,,,1237581.0,,,,0.0,1237581.0,0.0,0.005713737000405672,0.0,full_experiment_seed0_final.csv,
X-n4738-k487,XL,4738,1,,,,2061975.0,,,,0.0,2061975.0,0.0,0.0052051069997105515,0.0,full_experiment_seed0_final.csv,
X-n4844-k321,XL,4844,1,,,,1455970.0,,,,0.0,1455970.0,0.0,0.007301696000467928,0.0,full_experiment_seed0_final.csv,
X-n4951-k203,XL,4951,1,,,,1744091.0,,,,0.0,1744091.0,0.0,0.0056234379999295925,0.0,full_experiment_seed0_final.csv,
X-n502-k39,X,502,1,69226.0,39,0,71445.0,3.2054430416317565,3.2054430416317565,3.2054430416317565,0.0,71445.0,0.0,1.264232627999263,3.0,full_experiment_seed0_final.csv,
X-n5061-k184,XL,5061,1,,,,610921.0,,,,0.0,610921.0,0.0,0.008110993999252969,0.0,full_experiment_seed0_final.csv,
X-n513-k21,X,513,1,24201.0,21,0,27312.0,12.85484070906161,12.85484070906161,12.85484070906161,0.0,27312.0,0.0,1.0031814869998925,3.0,full_experiment_seed0_final.csv,
X-n5174-k55,XL,5174,1,,,,715873.0,,,,0.0,715873.0,0.0,0.007968986999912886,0.0,full_experiment_seed0_final.csv,
X-n5288-k1246,XL,5288,1,,,,3337845.0,,,,0.0,3337845.0,0.0,0.011606770000071265,0.0,full_experiment_seed0_final.csv,
X-n5406-k783,XL,5406,1,,,,1907723.0,,,,0.0,1907723.0,0.0,0.009794075000172597,0.0,full_experiment_seed0_final.csv,
X-n548-k50,X,548,1,86700.0,50,0,89659.0,3.412918108419839,3.412918108419839,3.412918108419839,0.0,89659.0,0.0,1.6865750380002282,4.0,full_experiment_seed0_final.csv,
X-n5526-k553,XL,5526,1,,,,877622.0,,,,0.0,877622.0,0.0,0.006862270999590692,0.0,full_experiment_seed0_final.csv,
X-n561-k42,X,561,1,42717.0,42,0,45745.0,7.088512770091533,7.088512770091533,7.088512770091533,0.0,45745.0,0.0,1.2123054660005437,3.0,full_experiment_seed0_final.csv,
X-n5649-k401,XL,5649,1,,,,2290142.0,,,,0.0,2290142.0,0.0,0.009919488999912573,0.0,full_experiment_seed0_final.csv,
X-n573-k30,X,573,1,50673.0,30,0,52495.0,3.5956031811813,3.5956031811813,3.5956031811813,0.0,52495.0,0.0,1.1185695439999108,3.0,full_experiment_seed0_final.csv,
X-n5774-k290,XL,5774,1,,,,1002083.0,,,,0.0,1002083.0,0.0,0.009369694000270101,0.0,full_experiment_seed0_final.csv,
X-n5902-k122,XL,5902,1,,,,1912230.0,,,,0.0,1912230.0,0.0,0.00959775899991655,0.0,full_experiment_seed0_final.csv,
X-n6034-k61,XL,6034,1,,,,669884.0,,,,0.0,669884.0,0.0,0.0066826259999288595,0.0,full_experiment_seed0_final.csv,
X-n6168-k1922,XL,6168,1,,,,2422400.0,,,,0.0,2422400.0,0.0,0.012414744999659888,0.0,full_experiment_seed0_final.csv,
X-n6305-k1042,XL,6305,1,,,,2174425.0,,,,0.0,2174425.0,0.0,0.010630557999320445,0.0,full_experiment_seed0_final.csv,
X-n641-k35,X,641,1,63684.0,35,0,68211.0,7.108535895986432,7.108535895986432,7.108535895986432,0.0,68211.0,0.0,1.1998405889999049,2.0,full_experiment_seed0_final.csv,
X-n6445-k628,XL,6445,1,,,,2814374.0,,,,0.0,2814374.0,0.0,0.013103797000439954,0.0,full_experiment_seed0_final.csv,
X-n655-k131,X,655,1,106780.0,131,0,108223.0,1.3513766622963101,1.3513766622963101,1.3513766622963101,0.0,108223.0,0.0,1.2922930479999195,3.0,full_experiment_seed0_final.csv,
X-n6588-k473,XL,6588,1,,,,1097043.0,,,,0.0,1097043.0,0.0,0.010568275999503385,0.0,full_experiment_seed0_final.csv,
X-n6734-k330,XL,6734,1,,,,1756213.0,,,,0.0,1756213.0,0.0,0.010063018000437296,0.0,full_experiment_seed0_final.csv,
X-n6884-k148,XL,6884,1,,,,1109809.0,,,,0.0,1109809.0,0.0,0.009271732999877713,0.0,full_experiment_seed0_final.csv,
X-n701-k44,X,701,1,81923.0,44,0,85482.0,4.344323328003124,4.344323328003124,4.344323328003124,0.0,85482.0,0.0,1.2401251020000927,2.0,full_experiment_seed0_final.csv,
X-n7037-k38,XL,7037,1,,,,1119646.0,,,,0.0,1119646.0,0.0,0.01138865299981262,0.0,full_experiment_seed0_final.csv,
X-n716-k35,X,716,1,43373.0,35,0,45645.0,5.2382818804325275,5.2382818804325275,5.2382818804325275,0.0,45645.0,0.0,1.441286835000028,3.0,full_experiment_seed0_final.csv,
X-n7193-k1683,XL,7193,1,,,,4470977.0,,,,0.0,4470977.0,0.0,0.013551596000070276,0.0,full_experiment_seed0_final.csv,
X-n7353-k1471,XL,7353,1,,,,2708698.0,,,,0.0,2708698.0,0.0,0.011408513000787934,0.0,full_experiment_seed0_final.csv,
X-n7516-k859,XL,7516,1,,,,1206958.0,,,,0.0,1206958.0,0.0,0.010440591000588029,0.0,full_experiment_seed0_final.csv,
X-n7683-k602,XL,7683,1,,,,1857105.0,,,,0.0,1857105.0,0.0,0.01182935099950555,0.0,full_experiment_seed0_final.csv,
X-n7854-k365,XL,7854,1,,,,1438306.0,,,,0.0,1438306.0,0.0,0.012280758999622776,0.0,full_experiment_seed0_final.csv,
X-n801-k40,X,801,1,73311.0,40,0,77277.0,5.409829357122396,5.409829357122396,5.409829357122396,0.0,77277.0,0.0,2.2737084710006457,2.0,full_experiment_seed0_final.csv,
X-n8028-k294,XL,8028,1,,,,1396281.0,,,,0.0,1396281.0,0.0,0.012631247000172152,0.0,full_experiment_seed0_final.csv,
X-n8207-k108,XL,8207,1,,,,778779.0,,,,0.0,778779.0,0.0,0.009102555999561446,0.0,full_experiment_seed0_final.csv,
X-n8389-k2028,XL,8389,1,,,,5414385.0,,,,0.0,5414385.0,0.0,0.017897811999318947,0.0,full_experiment_seed0_final.csv,
X-n856-k95,X,856,1,88965.0,95,0,92470.0,3.939751587703029,3.939751587703029,3.939751587703029,0.0,92470.0,0.0,1.570658946000549,2.0,full_experiment_seed0_final.csv,
X-n8575-k1297,XL,8575,1,,,,2307251.0,,,,0.0,2307251.0,0.0,0.013750449999861303,0.0,full_experiment_seed0_final.csv,
X-n876-k59,X,876,1,99299.0,59,0,102101.0,2.82178068258492,2.82178068258492,2.82178068258492,0.0,102101.0,0.0,1.6563036050001756,2.0,full_experiment_seed0_final.csv,
X-n8766-k1032,XL,8766,1,,,,2049433.0,,,,0.0,2049433.0,0.0,0.015370299000096566,0.0,full_experiment_seed0_final.csv,
X-n895-k37,X,895,1,53860.0,38,0,58834.0,9.235053843297438,9.235053843297438,9.235053843297438,0.0,58834.0,0.0,2.0458591169999636,2.0,full_experiment_seed0_final.csv,
X-n8960-k634,XL,8960,1,,,,3097423.0,,,,0.0,3097423.0,0.0,0.016066956999566173,0.0,full_experiment_seed0_final.csv,
X-n9160-k379,XL,9160,1,,,,1657342.0,,,,0.0,1657342.0,0.0,0.014026150000063353,0.0,full_experiment_seed0_final.csv,
X-n9363-k209,XL,9363,1,,,,1301608.0,,,,0.0,1301608.0,0.0,0.013047250000454369,0.0,full_experiment_seed0_final.csv,
X-n957-k87,X,957,1,85465.0,87,0,89291.0,4.4766863628385885,4.4766863628385885,4.4766863628385885,0.0,89291.0,0.0,2.725519618999897,2.0,full_experiment_seed0_final.csv,
X-n9571-k55,XL,9571,1,,,,2230942.0,,,,0.0,2230942.0,0.0,0.013598516999991261,0.0,full_experiment_seed0_final.csv,
X-n9784-k2774,XL,9784,1,,,,6428658.0,,,,0.0,6428658.0,0.0,0.02257890300006693,0.0,full_experiment_seed0_final.csv,
XML100_1111_01,XML,101,1,,,,30613.0,,,,0.0,30613.0,0.0,0.00593458000003011,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_02,XML,101,1,,,,39206.0,,,,0.0,39206.0,0.0,0.005691309000212641,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_03,XML,101,1,,,,26902.0,,,,0.0,26902.0,0.0,0.004159565999543702,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_04,XML,101,1,,,,38100.0,,,,0.0,38100.0,0.0,0.005412844999227673,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_05,XML,101,1,,,,33606.0,,,,0.0,33606.0,0.0,0.0043101600003865315,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_06,XML,101,1,,,,27836.0,,,,0.0,27836.0,0.0,0.004291001999263244,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_07,XML,101,1,,,,43734.0,,,,0.0,43734.0,0.0,0.006127016999926127,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_08,XML,101,1,,,,30775.0,,,,0.0,30775.0,0.0,0.005344887999854109,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_09,XML,101,1,,,,45335.0,,,,0.0,45335.0,0.0,0.005941645999882894,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_10,XML,101,1,,,,34323.0,,,,0.0,34323.0,0.0,0.0051210450001235586,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_11,XML,101,1,,,,33863.0,,,,0.0,33863.0,0.0,0.0060796019997724216,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_12,XML,101,1,,,,33666.0,,,,0.0,33666.0,0.0,0.004621609999958309,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_13,XML,101,1,,,,32368.0,,,,0.0,32368.0,0.0,0.0049540010004420765,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_14,XML,101,1,,,,34121.0,,,,0.0,34121.0,0.0,0.006519097000818874,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_15,XML,101,1,,,,39724.0,,,,0.0,39724.0,0.0,0.006202038000083121,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_16,XML,101,1,,,,30206.0,,,,0.0,30206.0,0.0,0.004915432999951008,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_17,XML,101,1,,,,34478.0,,,,0.0,34478.0,0.0,0.007690214999456657,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_18,XML,101,1,,,,29606.0,,,,0.0,29606.0,0.0,0.005070893999800319,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_19,XML,101,1,,,,23407.0,,,,0.0,23407.0,0.0,0.0043046110004070215,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_20,XML,101,1,,,,36965.0,,,,0.0,36965.0,0.0,0.004842018999624997,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_21,XML,101,1,,,,25803.0,,,,0.0,25803.0,0.0,0.005418116000328155,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_22,XML,101,1,,,,56384.0,,,,0.0,56384.0,0.0,0.005787989999589627,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_23,XML,101,1,,,,37841.0,,,,0.0,37841.0,0.0,0.005774068000391708,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_24,XML,101,1,,,,37701.0,,,,0.0,37701.0,0.0,0.005031261000112863,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_25,XML,101,1,,,,34259.0,,,,0.0,34259.0,0.0,0.004797116999725404,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_26,XML,101,1,,,,38408.0,,,,0.0,38408.0,0.0,0.005059127999629709,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1111_27,XML,101,1,,,,35345.0,,,,0.0,35345.0,0.0,0.005856765999851632,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_01,XML,101,1,,,,25367.0,,,,0.0,25367.0,0.0,0.005605939999441034,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_02,XML,101,1,,,,23515.0,,,,0.0,23515.0,0.0,0.006169332999888866,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_03,XML,101,1,,,,27608.0,,,,0.0,27608.0,0.0,0.005703630999960296,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_04,XML,101,1,,,,21519.0,,,,0.0,21519.0,0.0,0.00490196200007631,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_05,XML,101,1,,,,28790.0,,,,0.0,28790.0,0.0,0.00452770900028554,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_06,XML,101,1,,,,23760.0,,,,0.0,23760.0,0.0,0.004898383999716316,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_07,XML,101,1,,,,23991.0,,,,0.0,23991.0,0.0,0.005915204000302765,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_08,XML,101,1,,,,22184.0,,,,0.0,22184.0,0.0,0.004912268999760272,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_09,XML,101,1,,,,25509.0,,,,0.0,25509.0,0.0,0.0059735080003520125,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_10,XML,101,1,,,,26221.0,,,,0.0,26221.0,0.0,0.005337867999514856,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_11,XML,101,1,,,,23428.0,,,,0.0,23428.0,0.0,0.005816763999973773,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_12,XML,101,1,,,,20224.0,,,,0.0,20224.0,0.0,0.004156390999924042,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_13,XML,101,1,,,,22353.0,,,,0.0,22353.0,0.0,0.006156086999908439,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_14,XML,101,1,,,,27006.0,,,,0.0,27006.0,0.0,0.0043877449998035445,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_15,XML,101,1,,,,24965.0,,,,0.0,24965.0,0.0,0.005149500000698026,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_16,XML,101,1,,,,19823.0,,,,0.0,19823.0,0.0,0.005631911999444128,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_17,XML,101,1,,,,25421.0,,,,0.0,25421.0,0.0,0.005474528999911854,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_18,XML,101,1,,,,24431.0,,,,0.0,24431.0,0.0,0.00540416500007268,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_19,XML,101,1,,,,23385.0,,,,0.0,23385.0,0.0,0.0045769150001433445,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_20,XML,101,1,,,,19474.0,,,,0.0,19474.0,0.0,0.004748502999973425,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_21,XML,101,1,,,,24580.0,,,,0.0,24580.0,0.0,0.004124378999222245,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_22,XML,101,1,,,,24237.0,,,,0.0,24237.0,0.0,0.006450748999668576,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_23,XML,101,1,,,,25669.0,,,,0.0,25669.0,0.0,0.0045982480005477555,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_24,XML,101,1,,,,24810.0,,,,0.0,24810.0,0.0,0.004614557999957469,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_25,XML,101,1,,,,23081.0,,,,0.0,23081.0,0.0,0.004632010999557679,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_26,XML,101,1,,,,17746.0,,,,0.0,17746.0,0.0,0.00593434399979742,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1112_27,XML,101,1,,,,21642.0,,,,0.0,21642.0,0.0,0.005313831000421487,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_01,XML,101,1,,,,16114.0,,,,0.0,16114.0,0.0,0.006113421999543789,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_02,XML,101,1,,,,13784.0,,,,0.0,13784.0,0.0,0.004275450999557506,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_03,XML,101,1,,,,17585.0,,,,0.0,17585.0,0.0,0.00425899899983051,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_04,XML,101,1,,,,20196.0,,,,0.0,20196.0,0.0,0.006251774999327608,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_05,XML,101,1,,,,18672.0,,,,0.0,18672.0,0.0,0.004809674000171071,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_06,XML,101,1,,,,16436.0,,,,0.0,16436.0,0.0,0.005792707000182418,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_07,XML,101,1,,,,15523.0,,,,0.0,15523.0,0.0,0.0043282239994368865,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_08,XML,101,1,,,,19856.0,,,,0.0,19856.0,0.0,0.00428412000019307,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_09,XML,101,1,,,,17654.0,,,,0.0,17654.0,0.0,0.005460520000269753,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_10,XML,101,1,,,,16922.0,,,,0.0,16922.0,0.0,0.004253216000506654,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_11,XML,101,1,,,,17134.0,,,,0.0,17134.0,0.0,0.005928023000706162,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_12,XML,101,1,,,,16047.0,,,,0.0,16047.0,0.0,0.005795484999907785,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_13,XML,101,1,,,,16537.0,,,,0.0,16537.0,0.0,0.0061884189999545924,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_14,XML,101,1,,,,16203.0,,,,0.0,16203.0,0.0,0.006172530999720038,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_15,XML,101,1,,,,17822.0,,,,0.0,17822.0,0.0,0.005896382999708294,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_16,XML,101,1,,,,16531.0,,,,0.0,16531.0,0.0,0.006485708000582235,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_17,XML,101,1,,,,20543.0,,,,0.0,20543.0,0.0,0.004288997000003292,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_18,XML,101,1,,,,19056.0,,,,0.0,19056.0,0.0,0.006353906000185816,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_19,XML,101,1,,,,13020.0,,,,0.0,13020.0,0.0,0.005921431999922788,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_20,XML,101,1,,,,20139.0,,,,0.0,20139.0,0.0,0.004990191000615596,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_21,XML,101,1,,,,20197.0,,,,0.0,20197.0,0.0,0.005648723000376776,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_22,XML,101,1,,,,14983.0,,,,0.0,14983.0,0.0,0.005220957999881648,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_23,XML,101,1,,,,17117.0,,,,0.0,17117.0,0.0,0.006149738999738474,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_24,XML,101,1,,,,20685.0,,,,0.0,20685.0,0.0,0.004646031000447692,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_25,XML,101,1,,,,17767.0,,,,0.0,17767.0,0.0,0.004446526000720041,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_26,XML,101,1,,,,18198.0,,,,0.0,18198.0,0.0,0.004409197000313725,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1113_27,XML,101,1,,,,15208.0,,,,0.0,15208.0,0.0,0.006361402000038652,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1114_01,XML,101,1,,,,14561.0,,,,0.0,14561.0,0.0,0.004746949000036693,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1114_02,XML,101,1,,,,13492.0,,,,0.0,13492.0,0.0,0.006539056999827153,0.0,full_experiment_seed0_final.csv,missing_sol
XML100_1114_03,XML,101,1,,,,16924.0,,,,0.0,16924.0,0.0,0.004650453999602178,0.0,full_experiment_seed0_final.csv,missing_sol
