instance,subset,dimension,runs,bks,bks_routes,best_cost,best_gap_pct,mean_gap_pct,median_gap_pct,std_gap_pct,mean_cost,std_cost,mean_time,mean_iterations,best_source,reference_status
CMT10,CMT,200,1,1395.85,18,1379.5100632157316,-1.1706083593701526,-1.1706083593701526,-1.1706083593701526,0.0,1379.5100632157316,0.0,1.2013338419997126,2.0,full_experiment_seed0.csv,
CMT11,CMT,121,1,1042.12,7,1051.5258109728836,0.9025650570839949,0.9025650570839949,0.9025650570839949,0.0,1051.5258109728836,0.0,1.0228498110000146,16.0,full_experiment_seed0.csv,
CMT12,CMT,101,1,819.558,10,821.9988601083345,0.29782640256510273,0.29782640256510273,0.29782640256510273,0.0,821.9988601083345,0.0,1.0487960020000173,13.0,full_experiment_seed0.csv,
CMT13,CMT,121,1,1541.14,11,1051.5258109728836,-31.769611393326784,-31.769611393326784,-31.769611393326784,0.0,1051.5258109728836,0.0,1.0580194630001643,16.0,full_experiment_seed0.csv,
CMT14,CMT,101,1,866.365,11,821.9988601083345,-5.12095247287985,-5.12095247287985,-5.12095247287985,0.0,821.9988601083345,0.0,1.001495702000284,13.0,full_experiment_seed0.csv,
CMT2,CMT,76,1,835.262,10,865.1727771364054,3.5810053775229207,3.5810053775229207,3.5810053775229207,0.0,865.1727771364054,0.0,1.0166456759998255,58.0,full_experiment_seed0.csv,
CMT3,CMT,101,1,826.137,8,862.5041917296159,4.402077588779575,4.402077588779575,4.402077588779575,0.0,862.5041917296159,0.0,1.0356364509998457,15.0,full_experiment_seed0.csv,
CMT4,CMT,151,1,1028.42,12,1078.7825709796102,4.897082026760483,4.897082026760483,4.897082026760483,0.0,1078.7825709796102,0.0,1.1735071170000992,4.0,full_experiment_seed0.csv,
CMT5,CMT,200,1,1291.289144,16,1379.5100632157316,6.832003476963449,6.832003476963449,6.832003476963449,0.0,1379.5100632157316,0.0,1.2564232250001623,2.0,full_experiment_seed0.csv,
CMT6,CMT,51,1,555.43,6,524.6111466425075,-5.5486475987059505,-5.5486475987059505,-5.5486475987059505,0.0,524.6111466425075,0.0,1.0088195620000988,232.0,full_experiment_seed0.csv,
CMT7,CMT,76,1,909.675,11,857.2622352537248,-5.76170222840851,-5.76170222840851,-5.76170222840851,0.0,857.2622352537248,0.0,1.0073265239998364,60.0,full_experiment_seed0.csv,
CMT8,CMT,101,1,865.945,9,862.5041917296159,-0.3973472068531137,-0.3973472068531137,-0.3973472068531137,0.0,862.5041917296159,0.0,1.0186228370002937,18.0,full_experiment_seed0.csv,
CMT9,CMT,151,1,1162.55,14,1091.7563460259646,-6.089514771324705,-6.089514771324705,-6.089514771324705,0.0,1091.7563460259646,0.0,1.5807931909998842,2.0,full_experiment_seed0.csv,
E-n101-k14,E,101,1,1067.0,14,1095.0,2.6241799437675724,2.6241799437675724,2.6241799437675724,0.0,1095.0,0.0,1.0044756209999832,21.0,full_experiment_seed0.csv,
E-n101-k8,E,101,1,815.0,8,850.0,4.294478527607362,4.294478527607362,4.294478527607362,0.0,850.0,0.0,1.0108201539997026,17.0,full_experiment_seed0.csv,
E-n22-k4,E,22,1,375.0,4,375.0,0.0,0.0,0.0,0.0,375.0,0.0,1.0004887720001534,1478.0,full_experiment_seed0.csv,
E-n23-k3,E,23,1,569.0,3,569.0,0.0,0.0,0.0,0.0,569.0,0.0,1.0005565809997279,650.0,full_experiment_seed0.csv,
E-n33-k4,E,33,1,835.0,4,835.0,0.0,0.0,0.0,0.0,835.0,0.0,1.0013539290002882,233.0,full_experiment_seed0.csv,
E-n51-k5,E,51,1,521.0,5,527.0,1.1516314779270633,1.1516314779270633,1.1516314779270633,0.0,527.0,0.0,1.0065440710000075,208.0,full_experiment_seed0.csv,
E-n76-k10,E,76,1,830.0,10,860.0,3.614457831325301,3.614457831325301,3.614457831325301,0.0,860.0,0.0,1.0010381289998804,30.0,full_experiment_seed0.csv,
E-n76-k14,E,76,1,1021.0,14,1057.0,3.525954946131244,3.525954946131244,3.525954946131244,0.0,1057.0,0.0,1.0426926380000623,30.0,full_experiment_seed0.csv,
E-n76-k7,E,76,1,682.0,7,696.0,2.0527859237536656,2.0527859237536656,2.0527859237536656,0.0,696.0,0.0,1.0024285699996653,20.0,full_experiment_seed0.csv,
E-n76-k8,E,76,1,735.0,8,743.0,1.0884353741496597,1.0884353741496597,1.0884353741496597,0.0,743.0,0.0,1.0291964809998717,64.0,full_experiment_seed0.csv,
F-n72-k4,F,72,1,237.0,4,245.0,3.375527426160337,3.375527426160337,3.375527426160337,0.0,245.0,0.0,1.0205675219999648,45.0,full_experiment_seed0.csv,
Flanders1,AGS,20001,1,7240118.0,684,45352661.0,526.4077602050132,526.4077602050132,526.4077602050132,0.0,45352661.0,0.0,0.05501999399984925,0.0,full_experiment_seed0.csv,
Flanders2,AGS,30001,1,4373244.0,256,83428095.0,1807.6935794115307,1807.6935794115307,1807.6935794115307,0.0,83428095.0,0.0,0.03882271499969647,0.0,full_experiment_seed0.csv,
Ghent1,AGS,10001,1,469531.0,485,2504769.0,433.4619013441072,433.4619013441072,433.4619013441072,0.0,2504769.0,0.0,0.01305119900007412,0.0,full_experiment_seed0.csv,
Ghent2,AGS,11001,1,257749.0,110,3135687.0,1116.5661166483671,1116.5661166483671,1116.5661166483671,0.0,3135687.0,0.0,0.012106128000141325,0.0,full_experiment_seed0.csv,
Leuven1,AGS,3001,1,192848.0,203,753685.0,290.8181573052352,290.8181573052352,290.8181573052352,0.0,753685.0,0.0,0.0029903950003244972,0.0,full_experiment_seed0.csv,
Leuven2,AGS,4001,1,111395.0,46,992390.0,790.8748148480632,790.8748148480632,790.8748148480632,0.0,992390.0,0.0,0.008317411000007269,0.0,full_experiment_seed0.csv,
M-n101-k10,M,101,1,820.0,10,821.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,821.0,0.0,1.0224946009998348,14.0,full_experiment_seed0.csv,
M-n121-k7,M,121,1,1034.0,7,1043.0,0.8704061895551257,0.8704061895551257,0.8704061895551257,0.0,1043.0,0.0,1.1115160419999484,13.0,full_experiment_seed0.csv,
M-n151-k12,M,151,1,1015.0,12,1112.0,9.556650246305418,9.556650246305418,9.556650246305418,0.0,1112.0,0.0,1.266525546000139,2.0,full_experiment_seed0.csv,
M-n200-k16,M,200,1,1274.0,16,1357.0,6.5149136577708004,6.5149136577708004,6.5149136577708004,0.0,1357.0,0.0,1.1931883420002123,2.0,full_experiment_seed0.csv,
M-n200-k17,M,200,1,1275.0,17,1357.0,6.431372549019608,6.431372549019608,6.431372549019608,0.0,1357.0,0.0,1.3136684510000123,2.0,full_experiment_seed0.csv,
P-n101-k4,P,101,1,681.0,4,701.0,2.936857562408223,2.936857562408223,2.936857562408223,0.0,701.0,0.0,1.022157759000038,18.0,full_experiment_seed0.csv,
P-n16-k8,P,16,1,450.0,8,450.0,0.0,0.0,0.0,0.0,450.0,0.0,1.0040332680000574,2250.0,full_experiment_seed0.csv,
P-n19-k2,P,19,1,212.0,2,212.0,0.0,0.0,0.0,0.0,212.0,0.0,1.000091239000085,2034.0,full_experiment_seed0.csv,
P-n20-k2,P,20,1,216.0,2,216.0,0.0,0.0,0.0,0.0,216.0,0.0,1.0005394360000537,1867.0,full_experiment_seed0.csv,
P-n21-k2,P,21,1,211.0,2,211.0,0.0,0.0,0.0,0.0,211.0,0.0,1.000287245000436,1514.0,full_experiment_seed0.csv,
P-n22-k2,P,22,1,216.0,2,216.0,0.0,0.0,0.0,0.0,216.0,0.0,1.0016906410000956,1523.0,full_experiment_seed0.csv,
P-n22-k8,P,22,1,603.0,8,590.0,-2.155887230514096,-2.155887230514096,-2.155887230514096,0.0,590.0,0.0,1.0005295280002429,1026.0,full_experiment_seed0.csv,
P-n23-k8,P,23,1,529.0,8,529.0,0.0,0.0,0.0,0.0,529.0,0.0,1.0002041719999397,1027.0,full_experiment_seed0.csv,
P-n40-k5,P,40,1,458.0,5,458.0,0.0,0.0,0.0,0.0,458.0,0.0,1.003129354000066,231.0,full_experiment_seed0.csv,
P-n45-k5,P,45,1,510.0,5,510.0,0.0,0.0,0.0,0.0,510.0,0.0,1.0047406939997927,219.0,full_experiment_seed0.csv,
P-n50-k10,P,50,1,696.0,10,700.0,0.5747126436781609,0.5747126436781609,0.5747126436781609,0.0,700.0,0.0,1.0091813799999727,139.0,full_experiment_seed0.csv,
P-n50-k7,P,50,1,554.0,7,558.0,0.7220216606498195,0.7220216606498195,0.7220216606498195,0.0,558.0,0.0,1.008188250999865,128.0,full_experiment_seed0.csv,
P-n50-k8,P,50,1,631.0,8,636.0,0.7923930269413629,0.7923930269413629,0.7923930269413629,0.0,636.0,0.0,1.0028831540003011,160.0,full_experiment_seed0.csv,
P-n51-k10,P,51,1,741.0,10,746.0,0.6747638326585695,0.6747638326585695,0.6747638326585695,0.0,746.0,0.0,1.000960712000051,144.0,full_experiment_seed0.csv,
P-n55-k10,P,55,1,694.0,10,702.0,1.1527377521613833,1.1527377521613833,1.1527377521613833,0.0,702.0,0.0,1.011319622999963,107.0,full_experiment_seed0.csv,
P-n55-k15,P,55,1,989.0,15,945.0,-4.448938321536906,-4.448938321536906,-4.448938321536906,0.0,945.0,0.0,1.0038620400000582,92.0,full_experiment_seed0.csv,
P-n55-k7,P,55,1,568.0,7,577.0,1.584507042253521,1.584507042253521,1.584507042253521,0.0,577.0,0.0,1.0090364030002092,80.0,full_experiment_seed0.csv,
P-n55-k8,P,55,1,588.0,8,578.0,-1.7006802721088436,-1.7006802721088436,-1.7006802721088436,0.0,578.0,0.0,1.0073273160001008,63.0,full_experiment_seed0.csv,
P-n60-k10,P,60,1,744.0,10,744.0,0.0,0.0,0.0,0.0,744.0,0.0,1.0044846760001747,97.0,full_experiment_seed0.csv,
P-n60-k15,P,60,1,968.0,15,979.0,1.1363636363636365,1.1363636363636365,1.1363636363636365,0.0,979.0,0.0,1.0252201650000643,44.0,full_experiment_seed0.csv,
P-n65-k10,P,65,1,792.0,10,816.0,3.0303030303030303,3.0303030303030303,3.0303030303030303,0.0,816.0,0.0,1.0055563410001014,62.0,full_experiment_seed0.csv,
P-n70-k10,P,70,1,827.0,10,851.0,2.902055622732769,2.902055622732769,2.902055622732769,0.0,851.0,0.0,1.0291332749998219,53.0,full_experiment_seed0.csv,
P-n76-k4,P,76,1,593.0,4,620.0,4.5531197301854975,4.5531197301854975,4.5531197301854975,0.0,620.0,0.0,1.0164176390003377,69.0,full_experiment_seed0.csv,
P-n76-k5,P,76,1,627.0,5,635.0,1.2759170653907497,1.2759170653907497,1.2759170653907497,0.0,635.0,0.0,1.0020235249999132,59.0,full_experiment_seed0.csv,
Tai100a,tai,101,1,2041.34,11,2114.8400084928007,3.6005765082152323,3.6005765082152323,3.6005765082152323,0.0,2114.8400084928007,0.0,1.0113303260004614,9.0,full_experiment_seed0.csv,
Tai100b,tai,101,1,1939.9,11,1975.7568864782352,1.8483883951871272,1.8483883951871272,1.8483883951871272,0.0,1975.7568864782352,0.0,1.0597814169996127,14.0,full_experiment_seed0.csv,
Tai100c,tai,101,1,1406.2,11,1428.1546834666688,1.561277447494575,1.561277447494575,1.561277447494575,0.0,1428.1546834666688,0.0,1.0915017610004725,14.0,full_experiment_seed0.csv,
Tai100d,tai,101,1,1580.46,11,1656.7070512448547,4.824358177040525,4.824358177040525,4.824358177040525,0.0,1656.7070512448547,0.0,1.0788900800007468,10.0,full_experiment_seed0.csv,
Tai150a,tai,151,1,3055.23,15,3327.1084966713624,8.898789834852447,8.898789834852447,8.898789834852447,0.0,3327.1084966713624,0.0,1.2952525030004836,3.0,full_experiment_seed0.csv,
Tai150b,tai,151,1,2727.03,14,2861.610634282978,4.935062477603027,4.935062477603027,4.935062477603027,0.0,2861.610634282978,0.0,1.0438177320002069,3.0,full_experiment_seed0.csv,
Tai150c,tai,151,1,2358.66,15,2441.2435381826936,3.501290486237682,3.501290486237682,3.501290486237682,0.0,2441.2435381826936,0.0,1.3268600600003992,5.0,full_experiment_seed0.csv,
Tai150d,tai,151,1,2645.39,14,2768.2035019260684,4.642548052501465,4.642548052501465,4.642548052501465,0.0,2768.2035019260684,0.0,1.2366679130000193,3.0,full_experiment_seed0.csv,
Tai385,tai,386,1,24366.41339,47,25329.072598097897,3.950762850034267,3.950762850034267,3.950762850034267,0.0,25329.072598097897,0.0,1.7254323820006903,4.0,full_experiment_seed0.csv,
Tai75a,tai,76,1,1618.36,10,1642.5179959521395,1.4927454924824868,1.4927454924824868,1.4927454924824868,0.0,1642.5179959521395,0.0,1.0070260149996102,33.0,full_experiment_seed0.csv,
Tai75b,tai,76,1,1344.62,10,1350.189998587492,0.41424332432152855,0.41424332432152855,0.41424332432152855,0.0,1350.189998587492,0.0,1.0015432629998031,29.0,full_experiment_seed0.csv,
Tai75c,tai,76,1,1291.01,9,1322.672837756978,2.4525633230554353,2.4525633230554353,2.4525633230554353,0.0,1322.672837756978,0.0,1.0441288829997575,42.0,full_experiment_seed0.csv,
Tai75d,tai,76,1,1365.42,9,1394.941751072244,2.162100384661415,2.162100384661415,2.162100384661415,0.0,1394.941751072244,0.0,1.0104444759999751,28.0,full_experiment_seed0.csv,
X-n10001-k1570,XL,10001,1,,,5154791.0,,,,0.0,5154791.0,0.0,0.01524672699997609,0.0,full_experiment_seed0.csv,
X-n1001-k43,X,1001,1,72355.0,43,77183.0,6.672655656139866,6.672655656139866,6.672655656139866,0.0,77183.0,0.0,1.0326967519999926,0.0,full_experiment_seed0.csv,
X-n101-k25,X,101,1,27591.0,26,28425.0,3.0227248015657278,3.0227248015657278,3.0227248015657278,0.0,28425.0,0.0,1.012585186999786,14.0,full_experiment_seed0.csv,
X-n1048-k237,XL,1048,1,,,703927.0,,,,0.0,703927.0,0.0,0.0017402990001755825,0.0,full_experiment_seed0.csv,
X-n106-k14,X,106,1,26362.0,14,26874.0,1.942189515211289,1.942189515211289,1.942189515211289,0.0,26874.0,0.0,1.0707094809999944,4.0,full_experiment_seed0.csv,
